Test Case ID,Cloud,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SN-HRSD-00583,ServiceNow,Onboarding,Employee Experience,Employee Center -> HR Case -> Knowledge -> Resolution,Integration,Resolve Employee Experience ServiceNow Onboarding,User has ServiceNow access and Employee Experience test data exists,"1. Open Onboarding.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00584,ServiceNow,Onboarding,Employee Experience,Onboarding -> Tasks -> Approvals -> Completion,Accessibility,Submit Employee Experience ServiceNow Onboarding,User has ServiceNow access and Employee Experience test data exists,"1. Open Onboarding.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",High,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00585,ServiceNow,Onboarding,Employee Experience,Lifecycle Event -> Notifications -> Case Closure,Integration,Approve Employee Experience ServiceNow Onboarding,User has ServiceNow access and Employee Experience test data exists,"1. Open Onboarding.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00586,ServiceNow,Offboarding,Corporate HR,Employee Center -> HR Case -> Knowledge -> Resolution,Integration,Clone Corporate HR ServiceNow Offboarding,User has ServiceNow access and Corporate HR test data exists,"1. Open Offboarding.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00587,ServiceNow,Offboarding,Corporate HR,Onboarding -> Tasks -> Approvals -> Completion,Integration,Approve Corporate HR ServiceNow Offboarding,User has ServiceNow access and Corporate HR test data exists,"1. Open Offboarding.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",Low,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00588,ServiceNow,Offboarding,Corporate HR,Lifecycle Event -> Notifications -> Case Closure,Functional,Close Corporate HR ServiceNow Offboarding,User has ServiceNow access and Corporate HR test data exists,"1. Open Offboarding.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Low,Integration,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00589,ServiceNow,Offboarding,Shared Services,Employee Center -> HR Case -> Knowledge -> Resolution,Accessibility,Edit Shared Services ServiceNow Offboarding,User has ServiceNow access and Shared Services test data exists,"1. Open Offboarding.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00590,ServiceNow,Offboarding,Shared Services,Onboarding -> Tasks -> Approvals -> Completion,Integration,Approve Shared Services ServiceNow Offboarding,User has ServiceNow access and Shared Services test data exists,"1. Open Offboarding.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",Medium,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00591,ServiceNow,Offboarding,Shared Services,Lifecycle Event -> Notifications -> Case Closure,Accessibility,Approve Shared Services ServiceNow Offboarding,User has ServiceNow access and Shared Services test data exists,"1. Open Offboarding.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00592,ServiceNow,Offboarding,Employee Experience,Employee Center -> HR Case -> Knowledge -> Resolution,UI,Create Employee Experience ServiceNow Offboarding,User has ServiceNow access and Employee Experience test data exists,"1. Open Offboarding.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",High,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00593,ServiceNow,Offboarding,Employee Experience,Onboarding -> Tasks -> Approvals -> Completion,Regression,Clone Employee Experience ServiceNow Offboarding,User has ServiceNow access and Employee Experience test data exists,"1. Open Offboarding.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00594,ServiceNow,Offboarding,Employee Experience,Lifecycle Event -> Notifications -> Case Closure,Accessibility,Search Employee Experience ServiceNow Offboarding,User has ServiceNow access and Employee Experience test data exists,"1. Open Offboarding.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00595,ServiceNow,HR Case,Corporate HR,Employee Center -> HR Case -> Knowledge -> Resolution,Regression,Reject Corporate HR ServiceNow HR Case,User has ServiceNow access and Corporate HR test data exists,"1. Open HR Case.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00596,ServiceNow,HR Case,Corporate HR,Onboarding -> Tasks -> Approvals -> Completion,Regression,Update Corporate HR ServiceNow HR Case,User has ServiceNow access and Corporate HR test data exists,"1. Open HR Case.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",Low,Functional,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00597,ServiceNow,HR Case,Corporate HR,Lifecycle Event -> Notifications -> Case Closure,UI,Clone Corporate HR ServiceNow HR Case,User has ServiceNow access and Corporate HR test data exists,"1. Open HR Case.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00598,ServiceNow,HR Case,Shared Services,Employee Center -> HR Case -> Knowledge -> Resolution,Integration,Validate Shared Services ServiceNow HR Case,User has ServiceNow access and Shared Services test data exists,"1. Open HR Case.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Medium,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00599,ServiceNow,HR Case,Shared Services,Onboarding -> Tasks -> Approvals -> Completion,UI,Close Shared Services ServiceNow HR Case,User has ServiceNow access and Shared Services test data exists,"1. Open HR Case.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",High,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00600,ServiceNow,HR Case,Shared Services,Lifecycle Event -> Notifications -> Case Closure,Regression,Close Shared Services ServiceNow HR Case,User has ServiceNow access and Shared Services test data exists,"1. Open HR Case.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00601,ServiceNow,HR Case,Employee Experience,Employee Center -> HR Case -> Knowledge -> Resolution,Integration,Create Employee Experience ServiceNow HR Case,User has ServiceNow access and Employee Experience test data exists,"1. Open HR Case.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00602,ServiceNow,HR Case,Employee Experience,Onboarding -> Tasks -> Approvals -> Completion,Accessibility,Approve Employee Experience ServiceNow HR Case,User has ServiceNow access and Employee Experience test data exists,"1. Open HR Case.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",High,Regression,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00603,ServiceNow,HR Case,Employee Experience,Lifecycle Event -> Notifications -> Case Closure,Integration,Reject Employee Experience ServiceNow HR Case,User has ServiceNow access and Employee Experience test data exists,"1. Open HR Case.
2. Execute: Lifecycle Event -> Notifications -> Case Closure.
3. Perform validation and confirm outcome.","Lifecycle Event -> Notifications -> Case Closure completes with correct state, audit trail, and notifications",Medium,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00604,ServiceNow,Employee Center,Corporate HR,Employee Center -> HR Case -> Knowledge -> Resolution,Accessibility,Assign Corporate HR ServiceNow Employee Center,User has ServiceNow access and Corporate HR test data exists,"1. Open Employee Center.
2. Execute: Employee Center -> HR Case -> Knowledge -> Resolution.
3. Perform validation and confirm outcome.","Employee Center -> HR Case -> Knowledge -> Resolution completes with correct state, audit trail, and notifications",Low,UI,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
SN-HRSD-00605,ServiceNow,Employee Center,Corporate HR,Onboarding -> Tasks -> Approvals -> Completion,Functional,Create Corporate HR ServiceNow Employee Center,User has ServiceNow access and Corporate HR test data exists,"1. Open Employee Center.
2. Execute: Onboarding -> Tasks -> Approvals -> Completion.
3. Perform validation and confirm outcome.","Onboarding -> Tasks -> Approvals -> Completion completes with correct state, audit trail, and notifications",Medium,Accessibility,"{""caller"": ""John Doe"", ""priority"": ""2"", ""category"": ""Software"", ""assignment_group"": ""Service Desk""}"
