Test Case ID,Cloud,Module,Domain,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
SF-FSC-02232,Financial Services,Actionable Relationship Center,Compliance,Mobile,Archive Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Archive action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Archive Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Medium,Mobile
SF-FSC-02233,Financial Services,Actionable Relationship Center,Compliance,Accessibility,Delete Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Delete action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Delete Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,Accessibility
SF-FSC-02234,Financial Services,Actionable Relationship Center,Compliance,Accessibility,Restore Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Restore action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Restore Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,Accessibility
SF-FSC-02235,Financial Services,Actionable Relationship Center,Compliance,Accessibility,Archive Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Archive action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Archive Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,Accessibility
SF-FSC-02236,Financial Services,Actionable Relationship Center,Compliance,API,Bulk Edit Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Bulk Edit action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Bulk Edit Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,API
SF-FSC-02237,Financial Services,Actionable Relationship Center,Compliance,API,View Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform View action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",View Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,High,API
SF-FSC-02238,Financial Services,Actionable Relationship Center,Compliance,API,Export Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Export action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Export Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,API
SF-FSC-02239,Financial Services,Actionable Relationship Center,Compliance,KYC/AML,Share Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Share action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Share Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,KYC/AML
SF-FSC-02240,Financial Services,Actionable Relationship Center,Compliance,KYC/AML,AML Flag Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform AML Flag action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",AML Flag Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Low,KYC/AML
SF-FSC-02241,Financial Services,Actionable Relationship Center,Compliance,KYC/AML,Create Compliance Financial Services Actionable Relationship Center,User has FSC access and Compliance data is configured (core banking/wealth systems mapped),"1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Perform Create action on Compliance record.\n3. Save and verify relationship mapping, rollups, compliance.",Create Compliance Financial Services Actionable Relationship Center completes with correct household/rollup data and compliance audit trail,Medium,KYC/AML
