Test Case ID,Platform,Suite,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
VV-CLI-01037,Veeva,Clinical,Monitoring,Consumer Health,Create -> Submit -> Approve -> Release -> Monitor,Performance,Edit Consumer Health Veeva Monitoring,User has Veeva access and Consumer Health data is available,"1. Open Monitoring.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-01038,Veeva,Clinical,Monitoring,Consumer Health,Author -> Review -> Sign -> Distribute -> Track,Accessibility,Search Consumer Health Veeva Monitoring,User has Veeva access and Consumer Health data is available,"1. Open Monitoring.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-01039,Veeva,Clinical,Monitoring,Consumer Health,Plan -> Execute -> Verify -> Close -> Audit,Performance,Delete Consumer Health Veeva Monitoring,User has Veeva access and Consumer Health data is available,"1. Open Monitoring.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-01040,Veeva,Clinical,Monitoring,Consumer Health,Content -> Approval -> HCP Delivery -> Analytics,Accessibility,Delete Consumer Health Veeva Monitoring,User has Veeva access and Consumer Health data is available,"1. Open Monitoring.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-01041,Veeva,Clinical,Monitoring,CRO,Setup -> Review -> Approve -> Publish -> Archive,UI,Route CRO Veeva Monitoring,User has Veeva access and CRO data is available,"1. Open Monitoring.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Low,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-01042,Veeva,Clinical,Monitoring,CRO,Create -> Submit -> Approve -> Release -> Monitor,Data Migration,Route CRO Veeva Monitoring,User has Veeva access and CRO data is available,"1. Open Monitoring.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-01043,Veeva,Clinical,Monitoring,CRO,Author -> Review -> Sign -> Distribute -> Track,Regression,Search CRO Veeva Monitoring,User has Veeva access and CRO data is available,"1. Open Monitoring.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-01044,Veeva,Clinical,Monitoring,CRO,Plan -> Execute -> Verify -> Close -> Audit,Security,Edit CRO Veeva Monitoring,User has Veeva access and CRO data is available,"1. Open Monitoring.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-01045,Veeva,Clinical,Monitoring,CRO,Content -> Approval -> HCP Delivery -> Analytics,Performance,Clone CRO Veeva Monitoring,User has Veeva access and CRO data is available,"1. Open Monitoring.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-01046,Veeva,Clinical,Monitoring,Manufacturing,Setup -> Review -> Approve -> Publish -> Archive,Security,Clone Manufacturing Veeva Monitoring,User has Veeva access and Manufacturing data is available,"1. Open Monitoring.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Low,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-01047,Veeva,Clinical,Monitoring,Manufacturing,Create -> Submit -> Approve -> Release -> Monitor,Regression,Validate Manufacturing Veeva Monitoring,User has Veeva access and Manufacturing data is available,"1. Open Monitoring.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-01048,Veeva,Clinical,Monitoring,Manufacturing,Author -> Review -> Sign -> Distribute -> Track,Security,Clone Manufacturing Veeva Monitoring,User has Veeva access and Manufacturing data is available,"1. Open Monitoring.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-01049,Veeva,Clinical,Monitoring,Manufacturing,Plan -> Execute -> Verify -> Close -> Audit,Performance,Search Manufacturing Veeva Monitoring,User has Veeva access and Manufacturing data is available,"1. Open Monitoring.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-01050,Veeva,Clinical,Monitoring,Manufacturing,Content -> Approval -> HCP Delivery -> Analytics,Security,Validate Manufacturing Veeva Monitoring,User has Veeva access and Manufacturing data is available,"1. Open Monitoring.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-01051,Veeva,Clinical,Study Setup,Pharma,Setup -> Review -> Approve -> Publish -> Archive,UI,Escalate Pharma Veeva Study Setup,User has Veeva access and Pharma data is available,"1. Open Study Setup.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-01052,Veeva,Clinical,Study Setup,Pharma,Create -> Submit -> Approve -> Release -> Monitor,Performance,Search Pharma Veeva Study Setup,User has Veeva access and Pharma data is available,"1. Open Study Setup.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-01053,Veeva,Clinical,Study Setup,Pharma,Author -> Review -> Sign -> Distribute -> Track,Functional,Restore Pharma Veeva Study Setup,User has Veeva access and Pharma data is available,"1. Open Study Setup.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-01054,Veeva,Clinical,Study Setup,Pharma,Plan -> Execute -> Verify -> Close -> Audit,Integration,Delete Pharma Veeva Study Setup,User has Veeva access and Pharma data is available,"1. Open Study Setup.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-01055,Veeva,Clinical,Study Setup,Pharma,Content -> Approval -> HCP Delivery -> Analytics,UI,Create Pharma Veeva Study Setup,User has Veeva access and Pharma data is available,"1. Open Study Setup.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-01056,Veeva,Clinical,Study Setup,Biotech,Setup -> Review -> Approve -> Publish -> Archive,Accessibility,Escalate Biotech Veeva Study Setup,User has Veeva access and Biotech data is available,"1. Open Study Setup.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-01057,Veeva,Clinical,Study Setup,Biotech,Create -> Submit -> Approve -> Release -> Monitor,Integration,Escalate Biotech Veeva Study Setup,User has Veeva access and Biotech data is available,"1. Open Study Setup.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-01058,Veeva,Clinical,Study Setup,Biotech,Author -> Review -> Sign -> Distribute -> Track,Integration,Archive Biotech Veeva Study Setup,User has Veeva access and Biotech data is available,"1. Open Study Setup.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-01059,Veeva,Clinical,Study Setup,Biotech,Plan -> Execute -> Verify -> Close -> Audit,Accessibility,Delete Biotech Veeva Study Setup,User has Veeva access and Biotech data is available,"1. Open Study Setup.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-01060,Veeva,Clinical,Study Setup,Biotech,Content -> Approval -> HCP Delivery -> Analytics,Functional,Delete Biotech Veeva Study Setup,User has Veeva access and Biotech data is available,"1. Open Study Setup.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-01061,Veeva,Clinical,Study Setup,Medical Devices,Setup -> Review -> Approve -> Publish -> Archive,Integration,Approve Medical Devices Veeva Study Setup,User has Veeva access and Medical Devices data is available,"1. Open Study Setup.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-01062,Veeva,Clinical,Study Setup,Medical Devices,Create -> Submit -> Approve -> Release -> Monitor,Workflow,Create Medical Devices Veeva Study Setup,User has Veeva access and Medical Devices data is available,"1. Open Study Setup.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-01063,Veeva,Clinical,Study Setup,Medical Devices,Author -> Review -> Sign -> Distribute -> Track,Regression,Clone Medical Devices Veeva Study Setup,User has Veeva access and Medical Devices data is available,"1. Open Study Setup.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
