Test Case ID,Cloud,Module,Domain,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
SF-FSC-10335,Financial Services,Compliance Workflow,AML/KYC,Rollup Validation,Update AML/KYC Financial Services Compliance Workflow Variant B,User has FSC access and AML/KYC data is properly mapped to FSC objects,1. Navigate to Compliance Workflow in Financial Services Cloud.\n2. Use Update action on a AML/KYC record.\n3. Confirm data and compliance rules.,"AML/KYC Compliance Workflow B‑variant Update execution respects household relationships, rollups, and regulatory controls",Low,Rollup Validation
SF-FSC-10336,Financial Services,Compliance Workflow,AML/KYC,KYC/AML,Archive AML/KYC Financial Services Compliance Workflow Variant B,User has FSC access and AML/KYC data is properly mapped to FSC objects,1. Navigate to Compliance Workflow in Financial Services Cloud.\n2. Use Archive action on a AML/KYC record.\n3. Confirm data and compliance rules.,"AML/KYC Compliance Workflow B‑variant Archive execution respects household relationships, rollups, and regulatory controls",Medium,KYC/AML
SF-FSC-10337,Financial Services,Compliance Workflow,Regulatory Reporting,Security,Edit Regulatory Reporting Financial Services Compliance Workflow Variant B,User has FSC access and Regulatory Reporting data is properly mapped to FSC objects,1. Navigate to Compliance Workflow in Financial Services Cloud.\n2. Use Edit action on a Regulatory Reporting record.\n3. Confirm data and compliance rules.,"Regulatory Reporting Compliance Workflow B‑variant Edit execution respects household relationships, rollups, and regulatory controls",Medium,Security
SF-FSC-10338,Financial Services,Compliance Workflow,Regulatory Reporting,Accessibility,AML Flag Regulatory Reporting Financial Services Compliance Workflow Variant B,User has FSC access and Regulatory Reporting data is properly mapped to FSC objects,1. Navigate to Compliance Workflow in Financial Services Cloud.\n2. Use AML Flag action on a Regulatory Reporting record.\n3. Confirm data and compliance rules.,"Regulatory Reporting Compliance Workflow B‑variant AML Flag execution respects household relationships, rollups, and regulatory controls",Low,Accessibility
SF-FSC-10339,Financial Services,Audit Trail,Retail Banking,Data Migration,Update Retail Banking Financial Services Audit Trail Variant B,User has FSC access and Retail Banking data is properly mapped to FSC objects,1. Navigate to Audit Trail in Financial Services Cloud.\n2. Use Update action on a Retail Banking record.\n3. Confirm data and compliance rules.,"Retail Banking Audit Trail B‑variant Update execution respects household relationships, rollups, and regulatory controls",High,Data Migration
SF-FSC-10340,Financial Services,Audit Trail,Retail Banking,Functional,View Retail Banking Financial Services Audit Trail Variant B,User has FSC access and Retail Banking data is properly mapped to FSC objects,1. Navigate to Audit Trail in Financial Services Cloud.\n2. Use View action on a Retail Banking record.\n3. Confirm data and compliance rules.,"Retail Banking Audit Trail B‑variant View execution respects household relationships, rollups, and regulatory controls",High,Functional
SF-FSC-10341,Financial Services,Audit Trail,Commercial Banking,KYC/AML,Reassign Commercial Banking Financial Services Audit Trail Variant B,User has FSC access and Commercial Banking data is properly mapped to FSC objects,1. Navigate to Audit Trail in Financial Services Cloud.\n2. Use Reassign action on a Commercial Banking record.\n3. Confirm data and compliance rules.,"Commercial Banking Audit Trail B‑variant Reassign execution respects household relationships, rollups, and regulatory controls",High,KYC/AML
SF-FSC-10342,Financial Services,Audit Trail,Commercial Banking,Relationship Mapping,AML Flag Commercial Banking Financial Services Audit Trail Variant B,User has FSC access and Commercial Banking data is properly mapped to FSC objects,1. Navigate to Audit Trail in Financial Services Cloud.\n2. Use AML Flag action on a Commercial Banking record.\n3. Confirm data and compliance rules.,"Commercial Banking Audit Trail B‑variant AML Flag execution respects household relationships, rollups, and regulatory controls",Medium,Relationship Mapping
SF-FSC-10343,Financial Services,Audit Trail,Wealth Management,Security,Approve Wealth Management Financial Services Audit Trail Variant B,User has FSC access and Wealth Management data is properly mapped to FSC objects,1. Navigate to Audit Trail in Financial Services Cloud.\n2. Use Approve action on a Wealth Management record.\n3. Confirm data and compliance rules.,"Wealth Management Audit Trail B‑variant Approve execution respects household relationships, rollups, and regulatory controls",Low,Security
SF-FSC-10344,Financial Services,Audit Trail,Wealth Management,Accessibility,Approve Wealth Management Financial Services Audit Trail Variant B,User has FSC access and Wealth Management data is properly mapped to FSC objects,1. Navigate to Audit Trail in Financial Services Cloud.\n2. Use Approve action on a Wealth Management record.\n3. Confirm data and compliance rules.,"Wealth Management Audit Trail B‑variant Approve execution respects household relationships, rollups, and regulatory controls",High,Accessibility
SF-FSC-10345,Financial Services,Audit Trail,Investment Banking,Regulatory Audit,Onboard Investment Banking Financial Services Audit Trail Variant B,User has FSC access and Investment Banking data is properly mapped to FSC objects,1. Navigate to Audit Trail in Financial Services Cloud.\n2. Use Onboard action on a Investment Banking record.\n3. Confirm data and compliance rules.,"Investment Banking Audit Trail B‑variant Onboard execution respects household relationships, rollups, and regulatory controls",Medium,Regulatory Audit
SF-FSC-10346,Financial Services,Audit Trail,Investment Banking,Performance,Update Investment Banking Financial Services Audit Trail Variant B,User has FSC access and Investment Banking data is properly mapped to FSC objects,1. Navigate to Audit Trail in Financial Services Cloud.\n2. Use Update action on a Investment Banking record.\n3. Confirm data and compliance rules.,"Investment Banking Audit Trail B‑variant Update execution respects household relationships, rollups, and regulatory controls",High,Performance
SF-FSC-10347,Financial Services,Audit Trail,Insurance,Mobile,Edit Insurance Financial Services Audit Trail Variant B,User has FSC access and Insurance data is properly mapped to FSC objects,1. Navigate to Audit Trail in Financial Services Cloud.\n2. Use Edit action on a Insurance record.\n3. Confirm data and compliance rules.,"Insurance Audit Trail B‑variant Edit execution respects household relationships, rollups, and regulatory controls",Low,Mobile
SF-FSC-10348,Financial Services,Audit Trail,Insurance,Relationship Mapping,Update Insurance Financial Services Audit Trail Variant B,User has FSC access and Insurance data is properly mapped to FSC objects,1. Navigate to Audit Trail in Financial Services Cloud.\n2. Use Update action on a Insurance record.\n3. Confirm data and compliance rules.,"Insurance Audit Trail B‑variant Update execution respects household relationships, rollups, and regulatory controls",Medium,Relationship Mapping
SF-FSC-10349,Financial Services,Audit Trail,Mortgage,Security,Clone Mortgage Financial Services Audit Trail Variant B,User has FSC access and Mortgage data is properly mapped to FSC objects,1. Navigate to Audit Trail in Financial Services Cloud.\n2. Use Clone action on a Mortgage record.\n3. Confirm data and compliance rules.,"Mortgage Audit Trail B‑variant Clone execution respects household relationships, rollups, and regulatory controls",Medium,Security
SF-FSC-10350,Financial Services,Audit Trail,Mortgage,Security,Submit Mortgage Financial Services Audit Trail Variant B,User has FSC access and Mortgage data is properly mapped to FSC objects,1. Navigate to Audit Trail in Financial Services Cloud.\n2. Use Submit action on a Mortgage record.\n3. Confirm data and compliance rules.,"Mortgage Audit Trail B‑variant Submit execution respects household relationships, rollups, and regulatory controls",Low,Security
SF-FSC-10351,Financial Services,Audit Trail,Credit Card,Accessibility,Update Credit Card Financial Services Audit Trail Variant B,User has FSC access and Credit Card data is properly mapped to FSC objects,1. Navigate to Audit Trail in Financial Services Cloud.\n2. Use Update action on a Credit Card record.\n3. Confirm data and compliance rules.,"Credit Card Audit Trail B‑variant Update execution respects household relationships, rollups, and regulatory controls",Medium,Accessibility
SF-FSC-10352,Financial Services,Audit Trail,Credit Card,Rollup Validation,AML Flag Credit Card Financial Services Audit Trail Variant B,User has FSC access and Credit Card data is properly mapped to FSC objects,1. Navigate to Audit Trail in Financial Services Cloud.\n2. Use AML Flag action on a Credit Card record.\n3. Confirm data and compliance rules.,"Credit Card Audit Trail B‑variant AML Flag execution respects household relationships, rollups, and regulatory controls",High,Rollup Validation
