Test Case ID,Cloud,Module,Domain,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
SF-HC-02909,Health,Clinical Case,Commercial Insurance,Data Migration,Sync Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Sync action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Sync Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Low,Data Migration
SF-HC-02910,Health,Clinical Case,Commercial Insurance,Data Migration,Archive Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Archive action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Archive Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Medium,Data Migration
SF-HC-02911,Health,Clinical Case,Commercial Insurance,Data Migration,Schedule Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Schedule action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Schedule Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Medium,Data Migration
SF-HC-02912,Health,Clinical Case,Commercial Insurance,Data Migration,Reassign Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Reassign action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Reassign Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Low,Data Migration
SF-HC-02913,Health,Clinical Case,Commercial Insurance,Mobile,Delete Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Delete action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Delete Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,High,Mobile
SF-HC-02914,Health,Clinical Case,Commercial Insurance,Mobile,Bulk Edit Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Bulk Edit action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Bulk Edit Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,High,Mobile
SF-HC-02915,Health,Clinical Case,Commercial Insurance,Mobile,Approve Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Approve action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Approve Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Medium,Mobile
SF-HC-02916,Health,Clinical Case,Commercial Insurance,Mobile,Export Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Export action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Export Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,High,Mobile
SF-HC-02917,Health,Clinical Case,Commercial Insurance,Accessibility,Bulk Edit Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Bulk Edit action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Bulk Edit Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Low,Accessibility
SF-HC-02918,Health,Clinical Case,Commercial Insurance,Accessibility,View Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform View action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,View Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Medium,Accessibility
SF-HC-02919,Health,Clinical Case,Commercial Insurance,Accessibility,Search Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Search action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Search Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Medium,Accessibility
SF-HC-02920,Health,Clinical Case,Commercial Insurance,Accessibility,Complete Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Complete action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Complete Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,High,Accessibility
SF-HC-02921,Health,Clinical Case,Commercial Insurance,API,Create Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Create action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Create Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Low,API
SF-HC-02922,Health,Clinical Case,Commercial Insurance,API,Share Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Share action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Share Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Medium,API
SF-HC-02923,Health,Clinical Case,Commercial Insurance,API,Bulk Edit Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Bulk Edit action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Bulk Edit Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Medium,API
SF-HC-02924,Health,Clinical Case,Commercial Insurance,API,Export Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Export action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Export Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,High,API
SF-HC-02925,Health,Clinical Case,Commercial Insurance,FHIR API,Route Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Route action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Route Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Low,FHIR API
SF-HC-02926,Health,Clinical Case,Commercial Insurance,FHIR API,Bulk Edit Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Bulk Edit action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Bulk Edit Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Low,FHIR API
SF-HC-02927,Health,Clinical Case,Commercial Insurance,FHIR API,Schedule Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Schedule action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Schedule Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,High,FHIR API
SF-HC-02928,Health,Clinical Case,Commercial Insurance,FHIR API,Create Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Create action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Create Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Medium,FHIR API
SF-HC-02929,Health,Clinical Case,Commercial Insurance,HIPAA Compliance,Delete Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Delete action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Delete Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Low,HIPAA Compliance
SF-HC-02930,Health,Clinical Case,Commercial Insurance,HIPAA Compliance,Submit Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Submit action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Submit Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,High,HIPAA Compliance
SF-HC-02931,Health,Clinical Case,Commercial Insurance,HIPAA Compliance,Approve Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Approve action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Approve Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,High,HIPAA Compliance
SF-HC-02932,Health,Clinical Case,Commercial Insurance,HIPAA Compliance,Reassign Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Reassign action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Reassign Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,Medium,HIPAA Compliance
SF-HC-02933,Health,Clinical Case,Commercial Insurance,Care Workflow,Archive Commercial Insurance Health Clinical Case,User has Health Cloud access and Commercial Insurance data is configured (EHR/Payer/Claims mapped),1. Navigate to Clinical Case in Health Cloud.\n2. Perform Archive action on Commercial Insurance record.\n3. Save and verify FHIR/HIPAA compliance.,Archive Commercial Insurance Health Clinical Case completes successfully with audit trail and data validation,High,Care Workflow
